freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment,original_row
50.0,0,869.274,2.81,3.83,226.018,2012-01-28 11:42:04,Coffee_machines,1787
50.0,1,1.561,0.0,0.006,229.3,2012-01-28 11:43:04,Coffee_machines,1789
50.0,1,1.561,0.0,0.006,228.725,2012-01-28 11:44:14,Coffee_machines,1795
50.0,1,1.561,0.0,0.006,227.738,2012-01-28 11:44:34,Coffee_machines,1797
50.0,1,1.561,0.0,0.006,228.312,2012-01-28 11:45:14,Coffee_machines,1800
50.0,0,1.561,0.0,0.006,228.614,2012-01-28 11:45:24,Coffee_machines,1801
50.0,1,1.561,0.0,0.006,227.43,2012-01-28 11:46:34,Coffee_machines,1804
50.0,1,1.561,0.0,0.006,227.858,2012-01-28 11:47:14,Coffee_machines,1807
50.0,0,861.155,2.914,3.826,224.143,2012-01-28 11:48:44,Coffee_machines,1813
50.0,1,1.561,0.0,0.006,225.862,2012-01-28 11:55:15,Coffee_machines,1851
50.0,0,858.553,2.81,3.82,223.81,2012-01-28 11:55:55,Coffee_machines,1855
50.0,0,856.888,2.914,3.808,224.184,2012-01-28 11:56:05,Coffee_machines,1856
50.0,1,97.73,0.0,0.006,226.474,2012-01-28 11:56:15,Coffee_machines,1857
50.0,1,1.561,0.0,0.006,226.899,2012-01-28 11:57:35,Coffee_machines,1865
50.0,1,1.561,0.0,0.006,226.871,2012-01-28 11:59:35,Coffee_machines,1874
50.0,1,1.561,0.0,0.006,227.117,2012-01-28 12:00:15,Coffee_machines,1877
50.0,1,1.561,0.0,0.006,227.338,2012-01-28 12:00:55,Coffee_machines,1881
50.0,0,0.0,0.0,0.0,224.536,2012-01-28 12:01:35,Coffee_machines,1883
50.0,0,0.0,0.0,0.0,224.174,2012-01-28 12:02:15,Coffee_machines,1886
50.0,1,1.561,0.0,0.006,227.494,2012-01-28 12:03:15,Coffee_machines,1891
50.0,0,866.463,2.914,3.827,225.489,2012-01-28 12:03:35,Coffee_machines,1892
50.0,0,0.0,0.0,0.0,229.598,2013-07-17 16:12:06,Coffee_machines,1939
50.0,0,0.0,0.0,0.0,226.322,2013-07-17 16:16:26,Coffee_machines,1960
50.0,0,847.314,0.0,3.758,225.527,2013-07-17 16:16:46,Coffee_machines,1961
50.0,0,845.865,0.0,3.753,225.43,2013-07-17 16:16:56,Coffee_machines,1962
50.0,0,846.382,0.0,3.753,225.588,2013-07-17 16:17:06,Coffee_machines,1963
50.0,0,839.653,0.0,3.735,224.829,2013-07-17 16:17:26,Coffee_machines,1964
50.0,0,841.724,0.0,3.739,225.184,2013-07-17 16:17:36,Coffee_machines,1965
50.0,0,842.034,0.0,3.74,225.215,2013-07-17 16:17:46,Coffee_machines,1966
50.0,0,293.687,1.863,2.205,226.525,2013-07-17 16:18:16,Coffee_machines,1967
50.0,0,389.029,1.759,2.544,226.531,2013-07-17 16:18:46,Coffee_machines,1968
50.0,0,0.0,0.0,0.0,225.92,2013-07-17 16:23:46,Coffee_machines,1994
50.0,0,0.0,0.0,0.0,226.593,2013-07-17 16:23:55,Coffee_machines,1995
50.0,0,855.389,0.0,3.781,226.288,2013-07-17 16:37:46,Coffee_machines,2064
50.0,0,857.563,0.0,3.785,226.622,2013-07-17 16:37:56,Coffee_machines,2065
50.0,0,859.633,0.0,3.79,226.895,2013-07-17 16:38:06,Coffee_machines,2066
50.0,0,858.494,0.0,3.787,226.748,2013-07-17 16:38:16,Coffee_machines,2067
50.0,47,53.727,59.006,0.359,228.188,2013-07-17 16:41:16,Coffee_machines,2085
50.0,48,53.416,58.281,0.356,228.137,2013-07-17 16:41:26,Coffee_machines,2086
50.0,3,898.039,54.348,3.997,225.959,2013-07-17 16:41:36,Coffee_machines,2087
50.0,0,853.939,0.0,3.778,226.103,2013-07-17 16:41:46,Coffee_machines,2088
50.0,0,851.351,0.0,3.766,226.129,2013-07-17 16:41:56,Coffee_machines,2089
50.0,0,849.798,0.0,3.762,225.922,2013-07-17 16:41:57,Coffee_machines,2090
50.0,0,849.177,0.0,3.759,225.952,2013-07-17 16:42:06,Coffee_machines,2091
50.0,0,832.925,0.0,3.726,223.62,2013-07-17 16:42:16,Coffee_machines,2092
50.0,0,0.0,0.0,0.0,226.685,2013-07-17 16:43:46,Coffee_machines,2101
50.0,0,0.0,0.0,0.0,227.098,2013-07-17 16:47:06,Coffee_machines,2121
50.0,0,0.0,0.0,0.0,226.736,2013-07-17 16:47:16,Coffee_machines,2122
50.0,0,0.0,0.0,0.0,226.554,2013-07-17 16:47:26,Coffee_machines,2123
50.0,0,0.0,0.0,0.0,226.52,2013-07-17 16:47:36,Coffee_machines,2124
50.0,0,0.0,0.0,0.0,226.692,2013-07-17 16:47:46,Coffee_machines,2125
50.0,0,0.0,0.0,0.0,226.579,2013-07-17 16:47:56,Coffee_machines,2126
50.0,0,0.0,0.0,0.0,226.682,2013-07-17 16:48:06,Coffee_machines,2127
50.0,45,55.59,55.176,0.349,228.895,2013-07-17 16:56:26,Coffee_machines,2173
50.0,48,53.52,58.178,0.355,228.883,2013-07-17 16:56:36,Coffee_machines,2174
50.0,0,643.689,-1.138,3.283,227.182,2013-07-17 16:56:46,Coffee_machines,2175
50.0,0,619.569,-1.138,3.217,227.372,2013-07-17 16:56:56,Coffee_machines,2176
50.0,0,597.002,-1.138,3.156,227.495,2013-07-17 16:57:06,Coffee_machines,2177
50.0,0,873.608,0.0,3.821,228.716,2013-07-17 17:13:17,Coffee_machines,2241
50.0,0,873.712,0.0,3.82,228.765,2013-07-17 17:13:27,Coffee_machines,2242
50.0,0,872.884,0.0,3.818,228.671,2013-07-17 17:13:37,Coffee_machines,2243
50.0,0,0.0,0.0,0.0,229.364,2013-07-17 17:15:37,Coffee_machines,2255
50.0,0,0.0,0.0,0.0,229.188,2013-07-17 17:15:47,Coffee_machines,2256
50.0,0,0.0,0.0,0.0,229.124,2013-07-17 17:15:57,Coffee_machines,2257
50.0,0,0.0,0.0,0.0,229.183,2013-07-17 17:16:07,Coffee_machines,2258
50.0,48,55.59,60.352,0.364,232.12,2013-07-17 17:28:57,Coffee_machines,2330
50.0,47,55.486,59.524,0.361,231.961,2013-07-17 17:29:07,Coffee_machines,2331
50.0,3,934.789,55.901,4.077,229.772,2013-07-17 17:29:17,Coffee_machines,2332
50.0,3,932.511,55.383,4.069,229.697,2013-07-17 17:29:27,Coffee_machines,2333
50.0,0,875.368,0.0,3.819,229.285,2013-07-17 17:29:37,Coffee_machines,2334
50.0,0,860.047,0.0,3.783,227.382,2013-07-17 17:29:47,Coffee_machines,2335
50.0,0,876.921,0.0,3.823,229.433,2013-07-17 17:29:57,Coffee_machines,2336
50.0,0,0.0,0.0,0.0,229.738,2013-07-17 17:30:46,Coffee_machines,2338
50.0,0,0.0,0.0,0.0,229.62,2013-07-17 17:31:16,Coffee_machines,2341
50.0,0,0.0,0.0,0.0,229.847,2013-07-17 17:31:46,Coffee_machines,2344
50.0,0,0.0,0.0,0.0,230.279,2013-07-17 17:32:16,Coffee_machines,2347
50.0,0,0.0,0.0,0.0,230.645,2013-07-17 17:33:36,Coffee_machines,2348
50.0,0,0.0,0.0,0.0,230.546,2013-07-17 17:33:46,Coffee_machines,2349
50.0,0,0.0,0.0,0.0,233.453,2013-07-17 17:34:26,Coffee_machines,2353
50.0,0,0.0,0.0,0.0,233.391,2013-07-17 17:34:56,Coffee_machines,2356
50.0,0,891.724,0.0,3.86,231.066,2013-07-17 17:35:26,Coffee_machines,2359
50.0,0,889.964,0.0,3.856,230.868,2013-07-17 17:35:36,Coffee_machines,2360
50.0,0,887.066,0.0,3.849,230.513,2013-07-17 17:35:46,Coffee_machines,2361
50.0,0,888.929,0.0,3.853,230.756,2013-07-17 17:35:56,Coffee_machines,2362
50.0,0,0.0,0.0,0.0,229.713,2013-07-17 17:41:56,Coffee_machines,2399
50.0,0,2.484,1.345,0.017,229.965,2013-07-17 17:51:27,Coffee_machines,2441
50.0,0,847.625,-0.103,3.757,225.67,2013-07-17 17:52:47,Coffee_machines,2442
50.0,0,867.19,0.0,3.802,228.149,2013-07-17 17:52:57,Coffee_machines,2443
50.0,0,850.627,-0.103,3.765,225.967,2013-07-17 17:53:07,Coffee_machines,2444
50.0,0,853.111,0.0,3.775,226.141,2013-07-17 17:53:17,Coffee_machines,2445
50.0,0,396.276,-0.828,2.574,229.896,2013-07-17 18:00:17,Coffee_machines,2473
50.0,0,365.53,-0.931,2.47,229.845,2013-07-17 18:00:27,Coffee_machines,2474
50.0,0,342.652,-0.828,2.391,230.148,2013-07-17 18:00:37,Coffee_machines,2475
50.0,0,320.188,-0.828,2.311,230.426,2013-07-17 18:00:47,Coffee_machines,2476
50.0,0,30.745,1.759,0.697,228.252,2013-07-17 18:03:17,Coffee_machines,2491
50.0,2,52.691,2.173,0.926,230.088,2013-07-17 18:03:27,Coffee_machines,2492
50.0,1,76.501,2.07,1.117,230.13,2013-07-17 18:03:37,Coffee_machines,2493
50.0,0,0.0,0.0,0.0,230.082,2013-07-17 18:04:47,Coffee_machines,2500
50.0,0,0.0,0.0,0.0,230.214,2013-07-17 18:04:57,Coffee_machines,2501
50.0,0,0.0,0.0,0.0,230.321,2013-07-17 18:05:07,Coffee_machines,2502
50.0,0,0.0,0.0,0.0,230.126,2013-07-17 18:05:17,Coffee_machines,2503
50.0,0,0.0,0.0,0.0,230.836,2013-07-17 18:05:27,Coffee_machines,2504
50.0,0,222.258,2.07,1.92,230.437,2013-07-17 18:05:37,Coffee_machines,2505
50.0,0,240.477,2.07,1.998,230.518,2013-07-17 18:05:47,Coffee_machines,2506
50.0,0,274.122,2.07,2.134,230.608,2013-07-17 18:05:57,Coffee_machines,2507
50.0,0,0.0,0.0,0.0,230.735,2013-07-17 18:06:07,Coffee_machines,2508
50.0,0,0.0,0.0,0.0,231.0,2013-07-17 18:06:17,Coffee_machines,2509
50.0,0,0.0,0.0,0.0,230.835,2013-07-17 18:06:27,Coffee_machines,2510
50.0,0,0.0,0.0,0.0,230.821,2013-07-17 18:06:37,Coffee_machines,2511
50.0,0,0.0,0.0,0.0,230.679,2013-07-17 18:06:47,Coffee_machines,2512
50.0,0,0.0,0.0,0.0,230.899,2013-07-17 18:06:57,Coffee_machines,2513
50.0,0,0.0,0.0,0.0,230.915,2013-07-17 18:07:07,Coffee_machines,2514
50.0,0,0.0,0.0,0.0,230.838,2013-07-17 18:07:17,Coffee_machines,2515
50.0,0,0.0,0.0,0.0,230.77,2013-07-17 18:07:27,Coffee_machines,2516
50.0,0,0.0,0.0,0.0,230.719,2013-07-17 18:07:37,Coffee_machines,2517
50.0,0,0.0,0.0,0.0,230.842,2013-07-17 18:07:47,Coffee_machines,2518
50.0,0,0.0,0.0,0.0,230.753,2013-07-17 18:07:57,Coffee_machines,2519
50.0,359,569.258,-10.662,3.555,223.167,2013-06-25 15:13:28,Coffee_machines,2648
50.0,0,1083.755,-12.525,4.905,221.024,2013-06-25 15:13:38,Coffee_machines,2649
50.0,281,2.38,-12.318,0.197,225.714,2013-06-25 15:14:08,Coffee_machines,2652
50.0,40,51.76,44.099,0.37,224.538,2013-06-25 15:15:48,Coffee_machines,2662
50.0,4,688.514,43.892,3.945,221.453,2013-06-25 15:16:29,Coffee_machines,2666
50.0,357,107.04,-6.625,1.572,224.17,2013-06-25 15:16:39,Coffee_machines,2667
50.0,348,47.826,-10.766,1.026,224.043,2013-06-25 15:16:59,Coffee_machines,2669
50.0,273,0.724,-11.801,0.053,220.055,2013-06-25 15:18:29,Coffee_machines,2678
50.0,273,0.724,-11.801,0.053,219.744,2013-06-25 15:18:38,Coffee_machines,2679
50.0,273,0.724,-11.801,0.053,220.491,2013-06-25 15:18:58,Coffee_machines,2681
50.0,273,0.621,-11.801,0.053,220.629,2013-06-25 15:19:09,Coffee_machines,2682
50.0,273,0.724,-11.904,0.053,220.821,2013-06-25 15:19:28,Coffee_machines,2684
50.0,273,0.724,-11.904,0.053,220.704,2013-06-25 15:19:39,Coffee_machines,2685
50.0,273,0.724,-11.904,0.054,221.071,2013-06-25 15:19:58,Coffee_machines,2687
50.0,273,0.724,-11.904,0.054,221.26,2013-06-25 15:20:09,Coffee_machines,2688
50.0,273,0.724,-11.904,0.053,220.863,2013-06-25 15:20:28,Coffee_machines,2690
50.0,273,0.724,-11.801,0.053,220.054,2013-06-25 15:20:38,Coffee_machines,2691
50.0,273,0.724,-11.904,0.053,220.734,2013-06-25 15:20:58,Coffee_machines,2693
50.0,274,0.724,-12.318,0.056,225.272,2013-06-25 15:22:29,Coffee_machines,2702
50.0,273,0.724,-12.422,0.055,225.602,2013-06-25 15:22:39,Coffee_machines,2703
50.0,273,0.724,-12.422,0.056,225.984,2013-06-25 15:23:59,Coffee_machines,2711
50.0,273,0.724,-12.422,0.055,226.321,2013-06-25 15:24:09,Coffee_machines,2712
50.0,273,0.724,-12.422,0.055,226.188,2013-06-25 15:24:19,Coffee_machines,2713
50.0,273,0.724,-12.318,0.055,225.289,2013-06-25 15:25:09,Coffee_machines,2718
50.0,273,0.724,-12.422,0.055,225.579,2013-06-25 15:25:19,Coffee_machines,2719
50.0,274,0.724,-12.318,0.055,225.238,2013-06-25 15:25:29,Coffee_machines,2720
50.0,273,0.724,-12.422,0.055,225.803,2013-06-25 15:25:39,Coffee_machines,2721
50.0,273,0.724,-12.318,0.055,224.87,2013-06-25 15:26:59,Coffee_machines,2729
50.1,273,0.724,-12.215,0.054,224.174,2013-06-25 15:27:49,Coffee_machines,2734
50.0,273,0.724,-12.215,0.055,224.592,2013-06-25 15:28:59,Coffee_machines,2741
50.0,273,0.724,-11.904,0.053,220.942,2013-06-25 15:31:29,Coffee_machines,2753
50.0,279,1.966,-12.318,0.178,222.209,2013-06-25 15:31:39,Coffee_machines,2754
50.0,273,0.724,-11.904,0.054,221.389,2013-06-25 15:31:49,Coffee_machines,2755
50.0,273,0.724,-11.904,0.053,221.297,2013-06-25 15:31:59,Coffee_machines,2756
50.0,273,0.724,-12.111,0.054,222.864,2013-06-25 15:32:09,Coffee_machines,2757
50.0,273,0.724,-12.008,0.054,221.977,2013-06-25 15:32:19,Coffee_machines,2758
50.0,273,0.724,-12.008,0.054,221.863,2013-06-25 15:32:29,Coffee_machines,2759
50.0,273,0.724,-12.008,0.054,221.819,2013-06-25 15:32:49,Coffee_machines,2760
50.0,273,0.724,-11.904,0.054,221.805,2013-06-25 15:32:59,Coffee_machines,2761
50.0,273,0.724,-12.111,0.054,223.401,2013-06-25 15:33:09,Coffee_machines,2762
50.0,273,0.724,-12.422,0.055,225.968,2013-06-25 15:33:39,Coffee_machines,2763
50.0,2,1140.07,43.168,5.156,221.355,2013-06-25 15:33:59,Coffee_machines,2764
50.0,273,0.724,-12.422,0.055,225.989,2013-06-25 15:34:29,Coffee_machines,2767
50.0,355,109.628,-10.559,1.558,225.145,2013-06-25 15:34:49,Coffee_machines,2769
50.0,274,0.724,-12.318,0.054,225.483,2013-06-25 15:35:09,Coffee_machines,2771
50.0,273,0.724,-11.904,0.053,221.43,2013-06-25 15:41:29,Coffee_machines,2798
50.0,273,0.724,-11.904,0.053,221.465,2013-06-25 15:41:59,Coffee_machines,2801
50.0,273,0.724,-12.422,0.054,225.804,2013-06-25 15:42:09,Coffee_machines,2802
50.0,273,0.724,-12.215,0.054,224.678,2013-06-25 15:42:19,Coffee_machines,2803
50.0,273,0.724,-11.904,0.053,221.046,2013-06-25 15:42:29,Coffee_machines,2804
50.0,273,0.724,-11.904,0.053,221.82,2013-06-25 15:42:59,Coffee_machines,2807
50.0,357,218.531,-10.455,2.202,223.832,2013-06-25 15:43:19,Coffee_machines,2809
50.0,273,0.724,-11.801,0.053,220.71,2013-06-25 15:43:29,Coffee_machines,2810
50.0,273,0.621,-11.801,0.053,220.878,2013-06-25 15:43:59,Coffee_machines,2812
50.0,273,0.724,-12.215,0.054,224.588,2013-06-25 15:44:19,Coffee_machines,2814
50.0,273,0.724,-11.904,0.053,221.107,2013-06-25 15:44:29,Coffee_machines,2815
50.0,274,0.724,-12.318,0.054,225.06,2013-06-25 15:45:39,Coffee_machines,2821
50.0,274,0.724,-12.318,0.054,225.514,2013-06-25 15:46:19,Coffee_machines,2824
50.0,274,0.724,-12.318,0.054,225.456,2013-06-25 15:46:29,Coffee_machines,2825
50.0,273,0.724,-12.422,0.055,226.191,2013-06-25 15:46:49,Coffee_machines,2827
50.0,273,0.724,-12.422,0.054,225.669,2013-06-25 15:46:59,Coffee_machines,2828
50.0,273,0.724,-12.422,0.054,225.843,2013-06-25 15:47:48,Coffee_machines,2829
50.0,273,0.724,-12.422,0.054,225.919,2013-06-25 15:47:58,Coffee_machines,2830
50.0,273,0.724,-12.422,0.054,225.885,2013-06-25 15:48:18,Coffee_machines,2832
50.0,273,0.724,-12.422,0.055,226.191,2013-06-25 15:48:38,Coffee_machines,2833
50.0,273,0.724,-12.422,0.054,226.061,2013-06-25 15:48:48,Coffee_machines,2834
50.0,273,0.724,-12.422,0.054,225.844,2013-06-25 15:50:38,Coffee_machines,2835
50.0,273,0.724,-12.422,0.054,225.833,2013-06-25 15:52:08,Coffee_machines,2838
50.0,273,0.724,-12.422,0.054,225.544,2013-06-25 15:52:28,Coffee_machines,2839
50.0,273,0.724,-12.422,0.055,225.904,2013-06-25 15:52:48,Coffee_machines,2840
50.0,273,0.724,-12.422,0.054,226.053,2013-06-25 15:52:59,Coffee_machines,2841
50.0,273,0.724,-12.422,0.055,226.296,2013-06-25 15:53:08,Coffee_machines,2842
50.0,273,0.724,-12.422,0.055,226.43,2013-06-25 15:53:18,Coffee_machines,2843
50.0,273,0.724,-12.422,0.054,225.908,2013-06-25 15:53:38,Coffee_machines,2844
50.0,273,0.724,-12.422,0.054,226.264,2013-06-25 15:53:48,Coffee_machines,2845
50.0,273,0.724,-12.422,0.055,226.173,2013-06-25 15:53:58,Coffee_machines,2846
50.0,273,0.724,-12.422,0.054,225.841,2013-06-25 15:54:18,Coffee_machines,2848
50.0,273,0.724,-12.422,0.055,225.933,2013-06-25 15:54:39,Coffee_machines,2849
50.0,273,0.724,-12.422,0.054,225.693,2013-06-25 15:54:58,Coffee_machines,2851
50.0,273,0.724,-12.422,0.055,226.117,2013-06-25 15:55:19,Coffee_machines,2853
50.0,273,0.724,-12.215,0.054,224.565,2013-06-25 15:56:38,Coffee_machines,2861
50.0,273,0.724,-12.215,0.054,224.619,2013-06-25 15:56:49,Coffee_machines,2862
50.0,274,0.724,-12.318,0.054,225.383,2013-06-25 15:57:39,Coffee_machines,2867
50.1,273,0.724,-12.318,0.054,225.487,2013-06-25 15:57:58,Coffee_machines,2869
50.0,273,0.724,-12.215,0.054,224.692,2013-06-25 16:01:18,Coffee_machines,2883
50.0,273,0.724,-12.422,0.054,225.71,2013-06-25 16:01:48,Coffee_machines,2885
50.0,274,0.724,-12.422,0.054,225.704,2013-06-25 16:02:09,Coffee_machines,2886
50.0,273,0.724,-12.422,0.054,225.645,2013-06-25 16:02:29,Coffee_machines,2888
50.0,273,0.724,-12.215,0.054,224.367,2013-06-25 16:02:38,Coffee_machines,2889
50.0,273,0.724,-12.215,0.054,224.407,2013-06-25 16:02:48,Coffee_machines,2890
50.0,273,0.724,-12.215,0.054,224.122,2013-06-25 16:04:29,Coffee_machines,2896
50.0,274,0.724,-12.215,0.054,224.01,2013-06-25 16:04:39,Coffee_machines,2897
50.0,273,0.724,-12.215,0.054,224.629,2013-06-25 16:04:49,Coffee_machines,2898
50.0,273,0.724,-12.215,0.054,224.671,2013-06-25 16:04:59,Coffee_machines,2899
50.0,273,0.724,-12.318,0.054,224.741,2013-06-25 16:06:19,Coffee_machines,2905
50.0,274,0.724,-12.215,0.054,224.566,2013-06-25 16:06:29,Coffee_machines,2906
50.0,273,0.724,-12.318,0.054,225.211,2013-06-25 16:06:39,Coffee_machines,2907
50.0,273,0.724,-12.318,0.054,224.879,2013-06-25 16:06:49,Coffee_machines,2908
50.0,273,0.724,-12.318,0.054,225.151,2013-06-25 16:06:59,Coffee_machines,2909
50.0,273,0.724,-12.318,0.054,224.729,2013-06-25 16:07:59,Coffee_machines,2915
50.0,274,0.724,-12.215,0.054,224.471,2013-06-25 16:08:29,Coffee_machines,2918
50.0,273,0.724,-12.318,0.054,225.014,2013-06-25 16:08:39,Coffee_machines,2919
50.0,274,0.724,-12.215,0.054,223.981,2013-06-25 16:10:29,Coffee_machines,2926
50.0,273,0.724,-12.318,0.054,224.863,2013-06-25 16:10:59,Coffee_machines,2928
50.0,274,0.724,-12.215,0.054,224.379,2013-06-25 16:11:09,Coffee_machines,2929
50.0,273,0.724,-12.318,0.054,225.021,2013-06-25 16:11:19,Coffee_machines,2930
50.0,273,0.724,-12.318,0.054,224.89,2013-06-25 16:11:39,Coffee_machines,2931
50.0,273,0.724,-12.318,0.054,224.865,2013-06-25 16:12:19,Coffee_machines,2934
50.0,273,0.724,-12.318,0.054,224.848,2013-06-25 16:13:18,Coffee_machines,2940
50.0,273,0.724,-12.318,0.054,224.938,2013-06-25 16:13:48,Coffee_machines,2943
50.0,273,0.621,-11.801,0.053,220.482,2013-06-25 16:14:58,Coffee_machines,2948
50.0,274,0.724,-11.801,0.053,220.893,2013-06-25 16:15:28,Coffee_machines,2951
50.0,273,0.724,-12.318,0.054,225.335,2013-06-25 16:15:48,Coffee_machines,2953
50.0,273,0.724,-11.801,0.053,220.854,2013-06-25 16:15:58,Coffee_machines,2954
50.0,274,0.724,-12.215,0.054,224.597,2013-06-25 16:16:08,Coffee_machines,2955
50.0,273,0.621,-11.801,0.053,220.696,2013-06-25 16:16:28,Coffee_machines,2957
50.0,273,0.724,-11.801,0.053,220.173,2013-06-25 16:16:58,Coffee_machines,2960
50.0,274,0.724,-12.215,0.054,224.316,2013-06-25 16:19:08,Coffee_machines,2971
50.0,273,0.724,-12.111,0.054,223.451,2013-06-25 16:19:18,Coffee_machines,2972
50.0,0,891.931,-10.662,4.452,220.387,2013-06-25 16:19:28,Coffee_machines,2973
50.0,273,0.724,-12.111,0.054,223.823,2013-06-25 16:19:38,Coffee_machines,2974
50.0,0,799.073,-10.662,4.212,221.331,2013-06-25 16:19:58,Coffee_machines,2976
50.0,2,1084.686,42.753,5.029,220.236,2013-06-25 16:20:28,Coffee_machines,2979
50.0,359,445.655,-14.182,3.147,222.809,2013-06-25 16:20:58,Coffee_machines,2982
50.0,273,0.724,-12.318,0.054,225.079,2013-06-25 16:21:08,Coffee_machines,2983
50.0,274,0.724,-12.215,0.054,224.523,2013-06-25 16:21:18,Coffee_machines,2984
50.0,273,0.724,-12.318,0.054,224.794,2013-06-25 16:21:48,Coffee_machines,2986
50.0,273,0.724,-12.422,0.054,225.846,2013-06-25 16:23:08,Coffee_machines,2994
50.0,273,0.724,-12.008,0.054,222.576,2013-06-25 16:23:28,Coffee_machines,2995
50.0,273,0.724,-12.318,0.054,224.881,2013-06-25 16:23:38,Coffee_machines,2996
50.0,273,0.724,-11.904,0.053,221.532,2013-06-25 16:23:48,Coffee_machines,2997
50.0,273,0.724,-11.904,0.053,221.722,2013-06-25 16:23:58,Coffee_machines,2998
50.0,273,0.724,-11.904,0.053,221.198,2013-06-25 16:24:18,Coffee_machines,3000
50.0,273,0.724,-11.904,0.053,221.537,2013-06-25 16:24:28,Coffee_machines,3001
50.0,273,0.724,-11.904,0.053,221.645,2013-06-25 16:24:48,Coffee_machines,3003
50.0,359,431.369,-13.871,3.096,220.032,2013-06-25 16:24:58,Coffee_machines,3004
50.0,273,0.621,-11.801,0.053,221.072,2013-06-25 16:25:28,Coffee_machines,3006
50.0,274,0.724,-12.318,0.054,225.034,2013-06-25 16:25:58,Coffee_machines,3009
50.0,358,421.742,-14.389,3.061,224.186,2013-06-25 16:26:28,Coffee_machines,3012
50.0,273,0.724,-12.422,0.055,226.384,2013-06-25 16:29:18,Coffee_machines,3026
50.0,273,0.724,-12.422,0.055,226.177,2013-06-25 16:29:28,Coffee_machines,3027
50.0,274,0.724,-12.318,0.054,225.717,2013-06-25 16:29:48,Coffee_machines,3029
50.0,273,0.724,-12.422,0.055,226.395,2013-06-25 16:30:18,Coffee_machines,3032
50.0,358,307.869,-14.285,2.616,224.517,2013-06-25 16:30:28,Coffee_machines,3033
50.0,358,285.302,-14.389,2.518,225.208,2013-06-25 16:30:58,Coffee_machines,3036
50.0,274,0.724,-12.422,0.054,225.791,2013-06-25 16:31:08,Coffee_machines,3037
50.0,274,0.724,-12.422,0.054,226.154,2013-06-25 16:31:58,Coffee_machines,3040
50.0,273,0.724,-12.422,0.055,226.411,2013-06-25 16:32:08,Coffee_machines,3041
50.0,2,1148.972,42.753,5.178,222.111,2013-06-25 16:32:28,Coffee_machines,3042
50.0,273,0.724,-12.422,0.055,226.051,2013-06-25 16:32:38,Coffee_machines,3043
50.0,274,0.724,-12.008,0.054,223.151,2013-06-25 16:33:28,Coffee_machines,3045
50.0,273,0.724,-11.697,0.053,219.552,2013-06-25 16:33:38,Coffee_machines,3046
50.0,273,0.724,-11.801,0.053,220.193,2013-06-25 16:34:08,Coffee_machines,3048
49.9,273,0.621,-11.697,0.053,219.219,2013-06-25 16:34:18,Coffee_machines,3049
50.0,273,0.724,-11.697,0.053,219.447,2013-06-25 16:34:38,Coffee_machines,3051
50.0,273,0.621,-11.594,0.053,219.004,2013-06-25 16:34:48,Coffee_machines,3052
50.0,273,0.621,-11.697,0.053,220.075,2013-06-25 16:35:08,Coffee_machines,3054
50.0,274,0.724,-11.594,0.053,218.934,2013-06-25 16:35:18,Coffee_machines,3055
50.0,273,0.724,-11.801,0.053,220.334,2013-06-25 16:35:38,Coffee_machines,3057
50.0,273,0.621,-11.594,0.053,218.997,2013-06-25 16:35:48,Coffee_machines,3058
50.0,274,0.724,-11.801,0.053,220.542,2013-06-25 16:36:08,Coffee_machines,3059
50.0,273,0.621,-11.801,0.053,220.382,2013-06-25 16:36:38,Coffee_machines,3061
50.0,274,0.724,-11.801,0.053,220.894,2013-06-25 16:37:08,Coffee_machines,3063
50.0,273,0.724,-11.801,0.053,220.659,2013-06-25 16:37:38,Coffee_machines,3065
50.0,273,0.621,-11.594,0.053,219.148,2013-06-25 16:38:18,Coffee_machines,3067
50.0,273,0.621,-11.801,0.053,220.621,2013-06-25 16:38:38,Coffee_machines,3069
50.0,273,0.724,-11.697,0.053,219.706,2013-06-25 16:38:48,Coffee_machines,3070
50.0,274,0.724,-12.111,0.054,223.077,2013-06-25 16:39:18,Coffee_machines,3073
50.0,337,26.397,-11.18,0.76,222.704,2013-06-25 16:40:18,Coffee_machines,3079
50.0,274,0.724,-12.008,0.054,222.707,2013-06-25 16:40:58,Coffee_machines,3081
50.0,274,0.724,-12.008,0.054,222.582,2013-06-25 16:41:28,Coffee_machines,3082
50.0,274,0.724,-12.008,0.054,222.65,2013-06-25 16:42:28,Coffee_machines,3084
50.0,274,0.724,-12.111,0.054,223.374,2013-06-25 16:43:38,Coffee_machines,3089
50.0,274,0.724,-12.008,0.054,222.825,2013-06-25 16:44:18,Coffee_machines,3093
50.0,274,0.724,-12.008,0.054,222.772,2013-06-25 16:44:38,Coffee_machines,3095
50.0,273,0.724,-12.008,0.053,222.802,2013-06-25 16:44:48,Coffee_machines,3096
50.0,274,0.724,-12.111,0.054,223.937,2013-06-25 16:45:38,Coffee_machines,3100
50.0,273,0.724,-12.111,0.054,223.41,2013-06-25 16:45:48,Coffee_machines,3101
